,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,claim,text,organization,lang_name,rating_label,rating_value,entity_strings,entities,nr_entities,num_words,probable_lang
20258,25190,15639,4291,http://data.gesis.org/claimskg/creative_work/57720add-1473-5451-b732-311a3afd2464,Donald Trump concealed the danger posed by the coronavirus,factcheck_afp,English,TRUE,3,Donald Trump,['Donald Trump'],1.0,9,en
20304,25236,15611,4263,http://data.gesis.org/claimskg/creative_work/7fff17d1-2182-57c3-ab48-86786a2255f9,Images show life during 1918 flu pandemic,factcheck_afp,English,MIXTURE,2,1918 flu pandemic,['1918 flu pandemic'],1.0,7,en
20310,25242,15624,4276,http://data.gesis.org/claimskg/creative_work/b017edd6-0599-5a38-accc-dbb1f2e47878,DC mayor is exempting from COVID-19 self-quarantine Congress members who attended John Lewis funeral,factcheck_afp,English,FALSE,1,COVID-19,['COVID-19'],1.0,14,en
20323,25255,6770,532,http://data.gesis.org/claimskg/creative_work/8570644c-0886-5887-94e2-268cd59840ad,A Facebook post claims that drinking hot water with sliced lemon can kill the new coronavirus.,checkyourfact,English,FALSE,1,Facebook,['Facebook'],1.0,16,en
20329,25261,6655,417,http://data.gesis.org/claimskg/creative_work/2be56f3c-b3d8-5f0b-97e9-b613ce18768d,A video shared on Twitter purportedly shows an Italian police officer upset over the use of water cannons on Italians protesting the country’s COVID-19 health pass known as the Green Pass.,checkyourfact,English,FALSE,1,Twitter,['Twitter'],1.0,31,en
20337,25269,15408,4060,http://data.gesis.org/claimskg/creative_work/0f67eb54-1fd7-57d5-b4da-300d9e92555e,1956 educational video predicts the 2020 coronavirus pandemic?,factcheck_afp,English,FALSE,1,coronavirus pandemic,['coronavirus pandemic'],1.0,8,en
20338,25270,15410,4062,http://data.gesis.org/claimskg/creative_work/3066a2f6-62b5-5713-9d8a-04bb43cbf85b,Austria halted its vaccination programme and destroyed all vaccines.,factcheck_afp,English,FALSE,1,Austria,['Austria'],1.0,9,en
20341,25273,6632,394,http://data.gesis.org/claimskg/creative_work/106aeba5-9e30-51c1-b6ab-82cd3a619497,An image shared on Facebook purportedly shows a news alert about Australia putting all citizens who are not fully vaccinated against COVID-19 by the end of the year in isolation camps.,checkyourfact,English,FALSE,1,Facebook,['Facebook'],1.0,31,en
20342,25274,15415,4067,http://data.gesis.org/claimskg/creative_work/78a173be-96d0-52dc-80a1-4cd0ab4b0ce0,CDC graphic warns refusing the vaccine is a form of racism,factcheck_afp,English,FALSE,1,CDC,['CDC'],1.0,11,en
20354,25286,15359,4011,http://data.gesis.org/claimskg/creative_work/0bf7dfd6-091a-58a6-bd5a-e73979cfa958,Face masks without VFE label cannot be used for protection against Covid-19,factcheck_afp,English,FALSE,1,Covid-19,['Covid-19'],1.0,12,en
20385,25318,15485,4137,http://data.gesis.org/claimskg/creative_work/669a134b-1831-5f04-b434-671f6dff9c68,Sri Lankan indigenous medicine claims to cure coronavirus pneumonia,factcheck_afp,English,FALSE,1,pneumonia,['pneumonia'],1.0,9,en
20414,25347,15310,3962,http://data.gesis.org/claimskg/creative_work/6bc94fe1-0e0f-5b59-8f51-049d9b905c32,List of COVID-19 treatments,factcheck_afp,English,FALSE,1,COVID-19 treatments,['COVID-19 treatments'],1.0,4,en
20419,25352,6813,575,http://data.gesis.org/claimskg/creative_work/223378b5-948b-5c10-b6cf-e80bf440b7fd,An image shared on Facebook purportedly shows House Speaker Nancy Pelosi didn’t actually receive the COVID-19 vaccine because the orange cap remained on the needle.,checkyourfact,English,FALSE,1,Facebook,['Facebook'],1.0,25,en
20422,25356,15441,4093,http://data.gesis.org/claimskg/creative_work/692bdfc9-42d4-5044-918c-720f06e98391,Tips can help cure Covid-19 at home,factcheck_afp,English,MIXTURE,2,Covid-19,['Covid-19'],1.0,7,en
20428,25362,15451,4103,http://data.gesis.org/claimskg/creative_work/bd30a3d8-1cef-5dea-8837-ebfefc38c226,"Canada pandemic aid was $2,000 per person",factcheck_afp,English,MIXTURE,2,Canada,['Canada'],1.0,7,en
20440,25375,6949,711,http://data.gesis.org/claimskg/creative_work/e50eefd7-79ab-5c76-a91a-50991d99bfb5,A video shared on Facebook purportedly shows Italian police officers forcibly arresting a man for flouting the country’s coronavirus lockdown.,checkyourfact,English,FALSE,1,Facebook,['Facebook'],1.0,20,en
20449,25384,15127,3779,http://data.gesis.org/claimskg/creative_work/c1ba4182-db53-5ded-ae50-914c2664887f,Chinese official criticising domestic vaccines in December 2020,factcheck_afp,English,FALSE,1,Chinese official,['Chinese official'],1.0,8,en
20455,25390,15898,4550,http://data.gesis.org/claimskg/creative_work/299c649f-f1bb-5cfb-93f2-2fca8751a318,This video shows Thai health minister crying in fear while taking Covid-19 vaccine,factcheck_afp,English,FALSE,1,Covid-19 vaccine,['Covid-19 vaccine'],1.0,13,en
20464,25400,15907,4559,http://data.gesis.org/claimskg/creative_work/f55ac4db-2b17-5d46-bd79-612488759e35,Sri Lankan political party JVP has arranged relief measures for those affected by the coronavirus in October 2020,factcheck_afp,English,FALSE,1,political party,['political party'],1.0,18,en
20476,25413,15851,4503,http://data.gesis.org/claimskg/creative_work/421c023e-5fc9-5b44-bcf4-5d90b0accb9d,Segment shows actors were used in Australian Covid-19 awareness campaign,factcheck_afp,English,FALSE,1,Covid-19,['Covid-19'],1.0,10,en
20484,25421,15862,4514,http://data.gesis.org/claimskg/creative_work/2dc3157d-a2ae-5697-8e24-bde3627cb668,Video shows announcement of return of Covid restrictions in Chinese city,factcheck_afp,English,FALSE,1,Covid restrictions,['Covid restrictions'],1.0,11,en
20488,25425,15137,3789,http://data.gesis.org/claimskg/creative_work/d32cdd4c-713d-5994-9981-d3e3cb674634,Dr Byram Bridle says vaccines against Covid-19 are dangerous,factcheck_afp,English,MIXTURE,2,Covid-19,['Covid-19'],1.0,9,en
20497,25434,7070,832,http://data.gesis.org/claimskg/creative_work/8b2ed88d-f7a2-5314-8c69-44bb96396e9c,"A viral Facebook post shared more than 3,400 times claims Madagascar has found a coronavirus medicine that can wipe out the virus at any stage within a period of six days.",checkyourfact,English,FALSE,1,Facebook,['Facebook'],1.0,31,en
20499,25436,15105,3757,http://data.gesis.org/claimskg/creative_work/040eb15d-348f-584a-9cfc-ac20153d99ae,"MAN WHO DROVE WHITE MAN TO COMPANY IN OGUN STATE DIAGNOSED WITH CORONA VIRUS, RUNS AWAY FROM HOSPITAL AND THREATENS TO SPREAD THE VIRUS ALL OVER NIGERIA",factcheck_afp,English,FALSE,1,OGUN STATE,['OGUN STATE'],1.0,27,en
20501,25438,15957,4609,http://data.gesis.org/claimskg/creative_work/a950cbb4-5cde-5ae6-b539-c816a23a8df7,These photos show patients outside Italian hospitals during the COVID-19 pandemic,factcheck_afp,English,FALSE,1,COVID-19 pandemic,['COVID-19 pandemic'],1.0,11,en
20503,25440,15961,4613,http://data.gesis.org/claimskg/creative_work/ff0e0052-2519-5495-a3d5-2cdac26f8126,Coronavirus is a type of rabies,factcheck_afp,English,OTHER,-1,rabies,['rabies'],1.0,6,en
20507,25444,15967,4619,http://data.gesis.org/claimskg/creative_work/d84fe158-f34f-5c34-a9eb-76bd84308739,Man infected with coronavirus collapses in Colombo World Trade Center,factcheck_afp,English,FALSE,1,Colombo World Trade Center,['Colombo World Trade Center'],1.0,10,en
20513,25450,15100,3752,http://data.gesis.org/claimskg/creative_work/08f5ab68-5719-59d6-a21e-7d3d5568fafe,Masks caused second Covid surge in South Africa,factcheck_afp,English,FALSE,1,South Africa,['South Africa'],1.0,8,en
20520,25457,7107,869,http://data.gesis.org/claimskg/creative_work/58446e59-35db-56d2-ace6-b960ae83f826,"An image shared on Facebook more than 1,900 times claims a vaccine against the novel coronavirus has been used on American cattle for years.",checkyourfact,English,FALSE,1,Facebook,['Facebook'],1.0,24,en
20523,25460,7111,873,http://data.gesis.org/claimskg/creative_work/0e2fc7c4-7775-5a21-9cb8-06e834ff2d2b,A viral Instagram post claims a specific man died of COVID-19 in two different cities.,checkyourfact,English,FALSE,1,Instagram,['Instagram'],1.0,15,en
20526,25463,15948,4600,http://data.gesis.org/claimskg/creative_work/8df5cea4-4c0c-5562-be4f-65ca87be2930,Pfizer adds vaccine ingredient to address heart problems,factcheck_afp,English,MIXTURE,2,Pfizer,['Pfizer'],1.0,8,en
20533,25470,7075,837,http://data.gesis.org/claimskg/creative_work/c407a428-3ccc-5324-a12a-e0a56422eb76,"A video shared on Facebook purportedly shows Brazilian lawmakers breaking into an empty hospital that claimed to have 5,000 COVID-19 patients.",checkyourfact,English,FALSE,1,Facebook,['Facebook'],1.0,21,en
20541,25478,6178,6178,http://data.gesis.org/claimskg/creative_work/3a5a456e-0f60-5271-9f4e-bd56bba0b9f1,"Vacant land where ‘90% ready’ Covid-19 hospital supposed to be? No, South African MP mixes up her hospitals",africacheck,English,FALSE,1,Covid-19,['Covid-19'],1.0,18,en
20546,25483,6081,6081,http://data.gesis.org/claimskg/creative_work/9ebc0ed5-0e75-5a6e-85ca-3750e56ceab0,‘The GDP grew from 1.91% in 2018 to 2.27% in 2019 but declined to 1.87% in the first quarter of 2020 as a result of the decline in global economic activities due to the Covid-19 pandemic’.,africacheck,English,FALSE,1,Covid-19 pandemic,['Covid-19 pandemic'],1.0,36,en
20552,25489,15940,4592,http://data.gesis.org/claimskg/creative_work/252e7b59-a4a2-50cb-acf6-434725092361,South Korean president’s son violates pandemic restrictions,factcheck_afp,English,FALSE,1,South Korean president,['South Korean president'],1.0,7,en
20565,25502,15182,3834,http://data.gesis.org/claimskg/creative_work/8e64c604-50e1-5bff-bca8-932374f920fd,Video shows COVID-19 nurse raped and murdered,factcheck_afp,English,FALSE,1,COVID-19,['COVID-19'],1.0,7,en
20566,25503,6341,103,http://data.gesis.org/claimskg/creative_work/9883792a-54ce-5c15-ab5c-307020d0b79f,An image shared on Facebook claims actress and neuroscientist Mayim Bialik refuses to vaccinate.,checkyourfact,English,FALSE,1,Facebook,['Facebook'],1.0,14,en
20577,25514,15177,3829,http://data.gesis.org/claimskg/creative_work/70e0c5c8-b325-5b34-a136-75c39bbbad03,Image shows bodies of people who have died from Covid-19,factcheck_afp,English,FALSE,1,Covid-19,['Covid-19'],1.0,10,en
20584,25521,15748,4400,http://data.gesis.org/claimskg/creative_work/e97827bf-5f59-5866-b5cb-0a96f4112f6d,Market in Wuhan where coronavirus originated,factcheck_afp,English,FALSE,1,Wuhan,['Wuhan'],1.0,6,en
20601,25540,6958,720,http://data.gesis.org/claimskg/creative_work/a763e0bd-0458-59df-ae72-9160025da7cd,"An image shared on Facebook more than 13,000 times claims to show screen grabs from a 1993 The Simpsons episode that supposedly predicted the coronavirus outbreak.",checkyourfact,English,FALSE,1,Facebook,['Facebook'],1.0,26,en
20604,25543,15196,3848,http://data.gesis.org/claimskg/creative_work/a7aacd60-1063-5f6b-b784-9ce5eb6dcb76,A young American girl got cancer from her vaccines.,factcheck_afp,English,FALSE,1,American girl,['American girl'],1.0,9,en
20605,25544,6376,138,http://data.gesis.org/claimskg/creative_work/66c13371-0ffc-5d2e-9f51-9f9ca329041e,A viral Facebook post allegedly shows a message from India’s Ministry of Home Affairs banning citizens from posting about the new coronavirus on social media.,checkyourfact,English,FALSE,1,India,['India'],1.0,25,en
20625,25564,15153,3805,http://data.gesis.org/claimskg/creative_work/d42986fa-2fe5-5b46-aae8-6dff492a0461,Large flock of parrots seen on sacks of grain during COVID-19 lockdown in India,factcheck_afp,English,FALSE,1,COVID-19 lockdown in India,['COVID-19 lockdown in India'],1.0,14,en
20649,25589,6282,44,http://data.gesis.org/claimskg/creative_work/73fb0965-7ffd-5bed-9c2e-43122f830021,An image shared on Facebook allegedly shows German soldiers marching with torches after Germany announced restrictions for individuals who did not receive a COVID-19 vaccine.,checkyourfact,English,FALSE,1,Facebook,['Facebook'],1.0,25,en
20652,25592,15166,3818,http://data.gesis.org/claimskg/creative_work/acfa3a1e-41ee-5b16-9162-1e5cc02a5487,TGA graphic states there are 313 deaths from Covid-19 vaccination,factcheck_afp,English,FALSE,1,Covid-19,['Covid-19'],1.0,10,en
20664,25605,15780,4432,http://data.gesis.org/claimskg/creative_work/320ea7f3-c2e1-56ab-8bb6-8e3d10fa820f,Thailand enters highest stage of pandemic?,factcheck_afp,English,FALSE,1,Thailand,['Thailand'],1.0,6,en
20673,25614,16696,5348,http://data.gesis.org/claimskg/creative_work/080c4ed7-16d1-594c-a546-dffa2ecde3ab,Video shows Biden partying for his birthday during pandemic,factcheck_afp,English,FALSE,1,Biden,['Biden'],1.0,9,en
20675,25617,14472,3124,http://data.gesis.org/claimskg/creative_work/bca58f9a-d69e-5b02-abd5-78f6633d507f,"Deaths counted as Covid-19 related within 20 days of contracting the virus, no matter what other factors were involved?",factcheck_afp,English,FALSE,1,Covid-19,['Covid-19'],1.0,19,en
20676,25618,17610,6262,http://data.gesis.org/claimskg/creative_work/d68f3619-d88c-550d-8e91-88b46f036af1,Doctor Dennis L Modry says Alberta's Covid measures ineffective,factcheck_afp,English,MIXTURE,2,Alberta,['Alberta'],1.0,9,en
20683,25625,8006,1768,http://data.gesis.org/claimskg/creative_work/64a775b7-8036-5dcf-af41-bd1e534cb124,A post shared on Facebook claims the late actress Betty White encouraged people to eat healthy and get all your vaccines days before she died.,checkyourfact,English,FALSE,1,Facebook,['Facebook'],1.0,25,en
20697,25640,8029,1791,http://data.gesis.org/claimskg/creative_work/383a3f3e-808f-5309-98bc-a0dac979cf49,A video shared on Twitter claims to show Australian police beating a person in a wheelchair during a protest against COVID-19 restrictions.,checkyourfact,English,FALSE,1,COVID-19,['COVID-19'],1.0,22,en
20705,25649,17564,6216,http://data.gesis.org/claimskg/creative_work/d7775d4f-6e2a-5fb0-89a5-5d1d9e665817,This photo shows the aftermath of vaccine trials on Africans,factcheck_afp,English,FALSE,1,vaccine trials,['vaccine trials'],1.0,10,en
20722,25667,14474,3126,http://data.gesis.org/claimskg/creative_work/df892900-20bb-56df-81db-a1c201e7fcc5,Video shows indigenous Australians protesting against forced vaccinations,factcheck_afp,English,FALSE,1,indigenous Australians,['indigenous Australians'],1.0,8,en
20725,25670,17641,6293,http://data.gesis.org/claimskg/creative_work/59bb862b-0ed4-5728-a0e9-e20015b78b81,Test for Covid-19 by holding your breath,factcheck_afp,English,FALSE,1,Covid-19,['Covid-19'],1.0,7,en
20736,25681,17695,6347,http://data.gesis.org/claimskg/creative_work/5cf69945-4a2d-5004-8eab-855604984453,This baby born from a vaccinated mother developed heart disease,factcheck_afp,English,FALSE,1,heart disease,['heart disease'],1.0,10,en
20741,25687,8070,1832,http://data.gesis.org/claimskg/creative_work/bb7dd08c-88a5-52d4-b9e3-e6154a6b2cc9,A post shared on Facebook claims the $2.3 trillion pandemic aid and government spending package includes pay raises for members of Congress.,checkyourfact,English,FALSE,1,Facebook,['Facebook'],1.0,22,en
20751,25697,4832,4832,http://data.gesis.org/claimskg/creative_work/eec2c04e-946c-52f8-9af4-35966336e50d,Ignore fake tweets – Uganda’s presidential election not rescheduled to slow Covid-19 spread,africacheck,English,FALSE,1,Covid-19,['Covid-19'],1.0,13,en
20771,25717,4887,4887,http://data.gesis.org/claimskg/creative_work/75304029-2fe6-5c7e-bc2a-3c102c3fc30e,"No, tea does not cure Covid-19",africacheck,English,FALSE,1,Covid-19,['Covid-19'],1.0,6,en
20775,25721,14455,3107,http://data.gesis.org/claimskg/creative_work/345ab726-c97a-5837-8fad-73d2879ff61f,Sri Lanka has eradicated coronavirus,factcheck_afp,English,FALSE,1,Sri Lanka,['Sri Lanka'],1.0,5,en
20777,25723,17673,6325,http://data.gesis.org/claimskg/creative_work/02f7037c-a462-5606-be43-3f203bf1c3b2,Video of US residents violently panic buying during coronavirus epidemic,factcheck_afp,English,FALSE,1,panic buying,['panic buying'],1.0,10,en
20786,25732,14536,3188,http://data.gesis.org/claimskg/creative_work/3cf69f2c-661f-56f3-985b-460887fb6e15,Covid-19 vaccines kill more people then they save,factcheck_afp,English,FALSE,1,Covid-19 vaccines,['Covid-19 vaccines'],1.0,8,en
20799,25745,14524,3176,http://data.gesis.org/claimskg/creative_work/fd60c4a4-0d12-5b90-b416-aa654c7da93c,Covid-19 patient tests are fixed in advance,factcheck_afp,English,FALSE,1,Covid-19,['Covid-19'],1.0,7,en
20814,25760,17403,6055,http://data.gesis.org/claimskg/creative_work/f47d8cbc-c509-5ad6-ae89-09f71e801fec,Sri Lankan Opposition Leader said he has no faith in local Covid-19 cure,factcheck_afp,English,FALSE,1,Covid-19,['Covid-19'],1.0,13,en
20822,25768,14548,3200,http://data.gesis.org/claimskg/creative_work/f8606a61-5627-5684-8f60-e39237ba7007,Covid-19 vaccine links increasing of cancer rate in people under 50 years old,factcheck_afp,English,FALSE,1,Covid-19 vaccine,['Covid-19 vaccine'],1.0,13,en
20830,25776,17427,6079,http://data.gesis.org/claimskg/creative_work/9710c927-d078-599d-8248-a4ab078da55c,Two medical ethic codes give people the right to refuse vaccines in South Korea,factcheck_afp,English,FALSE,1,South Korea,['South Korea'],1.0,14,en
20836,25782,17437,6089,http://data.gesis.org/claimskg/creative_work/94f10ff1-cfd7-57fe-a7de-84384d18de5e,Video shows huge queue for vaccines in Chinese city of Yulin,factcheck_afp,English,FALSE,1,Yulin,['Yulin'],1.0,11,en
20839,25785,5015,5015,http://data.gesis.org/claimskg/creative_work/0b7715c8-b7e2-5267-8376-3252a248b731,"Yes, dog tested positive for new coronavirus – but no evidence pets can spread Covid-19",africacheck,English,TRUE,3,Covid-19,['Covid-19'],1.0,15,en
20849,25796,4992,4992,http://data.gesis.org/claimskg/creative_work/cb287dfb-60a6-5fb0-883e-252e8fce3818,"No, video of drowned migrants on Libyan coast, not ‘Covid-19 infected’ bodies thrown in sea",africacheck,English,FALSE,1,Covid-19,['Covid-19'],1.0,15,en
20850,25797,17535,6187,http://data.gesis.org/claimskg/creative_work/ed501ee4-402b-5679-9993-aa908cbef0c3,Covid-19 vaccines cause two deaths for every three they prevent,factcheck_afp,English,FALSE,1,Covid-19 vaccines,['Covid-19 vaccines'],1.0,10,en
